Distrito Federal;2012;379;8528;13315;13837;12410;6245;1504;114;5;2
Distrito Federal;2013;386;8656;13424;13856;12867;6604;1665;128;5;2
Distrito Federal;2014;381;8729;13605;14109;13099;7191;1697;95;3;0
Distrito Federal;2015;347;8259;13508;14064;13819;7730;1802;123;7;0
Distrito Federal;2016;295;7533;12811;12985;12740;7503;1901;118;10;2
Distrito Federal;2017;249;7135;12873;13381;12917;8367;2075;151;13;0
Distrito Federal;2018;262;6818;12555;13052;13074;8935;2243;160;8;0
Distrito Federal;2019;261;6360;12272;12538;12520;8845;2492;163;12;3
Espírito Santo;2011;389;8696;14004;13937;10217;4573;993;58;7;1
Espírito Santo;2012;413;8949;13289;13421;10787;4706;1019;64;4;1
Espírito Santo;2013;465;9283;13087;13440;11153;5131;1142;58;6;2
Espírito Santo;2014;475;9481;13384;14037;11685;5871;1180;74;6;0
Espírito Santo;2015;461;9009;13224;14096;12061;6144;1326;75;2;1
Espírito Santo;2016;415;8140;12585;13089;11375;5970;1340;75;2;0
Espírito Santo;2017;372;7793;12827;13582;12346;7005;1501;83;4;0
Espírito Santo;2018;347;7412;12874;13263;12881;7776;1705;73;6;0
Espírito Santo;2019;280;6973;12318;12762;12547;7691;1822;94;2;1
Goiás;2011;634;13603;22110;20859;13809;5673;1149;58;7;1
Goiás;2012;673;14067;22107;21640;15191;6149;1159;60;5;0
Goiás;2013;670;14389;22142;21560;15675;6475;1281;60;9;0
Goiás;2014;717;14757;22553;22725;16804;7202;1473;68;9;7
Goiás;2015;638;14316;22804;23237;17092;7887;1605;78;11;3
Goiás;2016;618;13296;22264;21522;16332;7891;1586;85;7;2
Goiás;2017;487;12173;22381;22120;17661;8671;1870;89;10;2
Goiás;2018;483;11532;22302;22103;18249;9765;2056;103;15;3
Goiás;2019;430;10696;21258;21489;17731;9646;2260;125;9;2
Maranhão;2011;1923;28888;39498;27252;13797;5517;1485;147;18;4
Maranhão;2012;1775;27671;36718;26627;14059;5513;1393;162;13;2
Maranhão;2013;1778;27404;34909;26494;14972;5725;1452;122;15;9
Maranhão;2014;1754;27785;34913;27044;15698;6404;1479;133;20;3
Maranhão;2015;1690;28104;33867;27195;16514;6805;1565;136;11;4
Maranhão;2016;1614;26163;32093;24822;15749;6478;1486;109;16;5
Maranhão;2017;1505;25954;32588;25429;16627;7344;1588;128;7;3
Maranhão;2018;1537;25804;33417;26247;17983;8225;1805;124;13;1
Maranhão;2019;1392;24077;32344;25270;17699;8589;1838;119;6;1
Mato Grosso;2011;546;10349;14950;13299;8142;3211;625;43;3;0
Mato Grosso;2012;569;10562;14624;13012;8292;3340;685;33;6;0
Mato Grosso;2013;615;10675;14903;13352;9002;3635;719;30;7;1
Mato Grosso;2014;661;10883;15757;14228;9926;4065;819;41;2;4
Mato Grosso;2015;552;10561;15520;14425;10138;4505;857;52;5;0
Mato Grosso;2016;539;9490;14978;13325;9613;4436;916;41;7;1
Mato Grosso;2017;517;9442;15847;14522;10716;5031;1059;59;6;3
Mato Grosso;2018;486;9081;15819;14695;11473;5823;1105;60;3;2
Mato Grosso;2019;496;8948;15534;14839;11508;6058;1390;68;5;1
Mato Grosso do Sul;2011;525;8786;11678;10200;6993;2933;644;40;6;0
Mato Grosso do Sul;2012;541;8794;11538;10140;7078;3048;686;40;10;0
Mato Grosso do Sul;2013;531;8623;11369;10106;7335;3131;731;44;6;1
Mato Grosso do Sul;2014;554;8949;11383;10472;7909;3547;728;42;4;0
Mato Grosso do Sul;2015;512;8275;11836;10529;7925;3753;792;42;1;0
Mato Grosso do Sul;2016;463;7582;11500;10013;7768;3777;844;50;9;3
Mato Grosso do Sul;2017;475;7385;11882;10823;8354;4403;887;52;4;0
Mato Grosso do Sul;2018;389;7019;11420;10504;8548;4830;1008;44;5;0
Mato Grosso do Sul;2019;373;6658;11108;10587;8441;4863;1143;63;4;1
Minas Gerais;2011;1631;41088;66436;66003;51976;25160;6420;398;26;3
Minas Gerais;2012;1618;40794;64724;64843;54610;26515;6512;385;22;5
Minas Gerais;2013;1669;40674;62814;63399;55545;26886;6588;420;22;4
Minas Gerais;2014;1632;40958;62534;65669;58192;29860;7128;416;26;6
Minas Gerais;2015;1575;39788;62567;65584;59006;31809;7097;413;27;4
Minas Gerais;2016;1397;35576;60021;62317;55029;31099;7089;397;26;9
Minas Gerais;2017;1305;34644;61071;63832;56839;34448;7796;462;19;4
Minas Gerais;2018;1197;32627;59362;63398;59721;37565;8728;442;22;2
Minas Gerais;2019;1143;30058;57858;61637;58762;37239;9212;509;33;3
Pará;2011;2247;36382;45173;31395;16502;6837;1853;148;23;4
Pará;2012;2311;35223;42939;29805;17035;6986;1770;149;16;1
Pará;2013;2296;35379;42720;30456;17588;7184;1844;153;8;4
Pará;2014;2265;36336;43268;31103;18776;7692;1910;143;27;1
Pará;2015;2211;35334;43034;30995;19520;8331;1940;177;14;0
Pará;2016;2139;32728;41620;29834;18887;8331;1992;155;12;2
Pará;2017;1830;31403;41482;30426;19860;9210;2200;163;13;4
Pará;2018;1828;30858;42061;31574;20724;9888;2329;155;15;3
Pará;2019;1766;28976;40364;31334;20618;10379;2432;168;24;1
Paraíba;2011;620;11192;16073;14593;9764;4442;1083;87;5;1
Paraíba;2012;606;10942;15162;14067;9963;4455;1109;81;3;1
Paraíba;2013;571;10945;14734;14147;10308;4758;1110;96;2;0
Paraíba;2014;587;10718;14548;14338;10622;5033;1230;65;6;1
Paraíba;2015;638;10816;14935;14480;11208;5346;1323;77;4;1
Paraíba;2016;579;10058;14546;13348;10552;5236;1319;81;4;1
Paraíba;2017;550;9819;14725;13824;11056;5833;1405;73;6;0
Paraíba;2018;466;9699;14897;14238;12340;6782;1588;76;4;0
Paraíba;2019;468;8939;13991;13643;11992;6671;1610;92;7;0
Paraná;2011;1210;27258;39163;38458;29173;14107;3301;197;6;0
Paraná;2012;1317;27246;38977;37766;30528;14441;3470;190;5;0
Paraná;2013;1264;27600;38503;37625;31464;15150;3675;214;5;1
Paraná;2014;1324;27147;39358;38950;32580;16159;3643;197;21;0
Paraná;2015;1162;25772;39738;39495;33091;17036;3883;209;16;0
Paraná;2016;939;22924;37841;38595;32701;17391;4023;204;13;0
Paraná;2017;874;21323;38419;39565;33775;18961;4253;255;10;1
Paraná;2018;746;19783;37175;39335;34202;20149;4567;248;19;3
Paraná;2019;713;18110;36248;38899;34183;20309;4832;255;12;1
Pernambuco;2011;1754;28888;40686;34882;22837;10716;2641;190;14;2
Pernambuco;2012;1743;29436;39815;34603;24032;10919;2670;197;10;4
Pernambuco;2013;1683;29244;38940;34323;24534;11522;2767;183;16;3
Pernambuco;2014;1626;29343;38507;35087;25183;12105;2985;179;4;2
Pernambuco;2015;1562;28643;38364;35525;26132;12627;3121;219;12;3
Pernambuco;2016;1329;25997;35679;30968;23111;11532;2979;165;8;4
Pernambuco;2017;1258;25375;36389;32650;24709;13114;3112;173;16;3
Pernambuco;2018;1243;23891;36433;32767;26462;14705;3355;179;18;3
Pernambuco;2019;1106;22055;34751;31613;26233;14679;3726;235;18;0
Rio de Janeiro;2011;1752;37936;55472;54125;44188;21609;5344;325;19;1
Rio de Janeiro;2012;1838;39017;55864;52888;44874;22430;5666;317;24;4
Rio de Janeiro;2013;1868;39452;55291;52021;46238;23259;5704;348;13;3
Rio de Janeiro;2014;1981;39844;57106;54621;48276;25497;6020;305;28;3
Rio de Janeiro;2015;1851;38887;58165;55414;48644;27336;6383;361;20;10
Rio de Janeiro;2016;1558;34838;55233;50361;44401;26171;6209;378;19;3
Rio de Janeiro;2017;1480;33791;55957;51818;44999;27981;6849;406;21;0
Rio de Janeiro;2018;1393;30890;54274;51399;44910;29883;7295;414;32;4
Rio de Janeiro;2019;1247;27582;51381;48877;42625;28158;7627;432;31;5
Rio Grande do Norte;2011;599;9432;13613;12052;8205;3801;957;59;5;1
Rio Grande do Norte;2012;569;9263;12440;11833;8517;3813;1016;74;3;0
Rio Grande do Norte;2013;544;9282;11952;11751;8623;4027;1031;53;3;0
Rio Grande do Norte;2014;509;9193;12105;12134;9213;4274;1118;84;5;0
Rio Grande do Norte;2015;578;8941;12097;12547;9466;4733;1100;61;2;1
Rio Grande do Norte;2016;484;8337;11784;10967;8730;4457;1079;69;2;0
Rio Grande do Norte;2017;410;7909;11935;11000;9275;4935;1177;63;4;0
Rio Grande do Norte;2018;433;7430;11786;11463;10392;5759;1300;74;3;1
Rio Grande do Norte;2019;381;6604;10827;10386;9533;5500;1312;77;1;1
Rio Grande do Sul;2011;904;21105;32376;34932;28644;15509;4126;270;3;0
Rio Grande do Sul;2012;914;21708;32363;34129;29891;15710;4128;278;9;0
Rio Grande do Sul;2013;910;21736;32642;33833;31537;16483;4135;206;8;1
Rio Grande do Sul;2014;938;21519;32386;34194;32369;17419;4355;250;10;0
Rio Grande do Sul;2015;869;20702;33904;35122;33942;19133;4480;256;6;1
Rio Grande do Sul;2016;764;18971;32109;33418;32179;19163;4554;273;14;0
Rio Grande do Sul;2017;589;17577;31901;33684;32136;20606;4833;271;9;0
Rio Grande do Sul;2018;574;16156;30984;33117;31960;21764;5170;302;20;3
Rio Grande do Sul;2019;503;14424;29958;31843;30913;21268;5313;328;20;3
Santa Catarina;2011;568;13537;22076;22995;17424;8539;1981;130;7;0
Santa Catarina;2012;556;13490;22086;22812;18584;8711;2076;138;7;0
Santa Catarina;2013;526;13558;21811;22659;19542;9308;2245;104;8;0
Santa Catarina;2014;604;13519;22357;23590;20809;9892;2383;122;6;2
Santa Catarina;2015;456;13521;23129;24904;21769;11021;2457;144;9;3
Santa Catarina;2016;453;12132;22211;24591;21859;11444;2646;125;4;0
Santa Catarina;2017;378;11397;22931;25250;22526;12859;2791;141;5;0
Santa Catarina;2018;325;10645;23176;25485;22801;13742;3081;130;8;1
Santa Catarina;2019;311;9889;22436;24872;22930;14036;3146;141;11;0
São Paulo;2011;3318;86913;149751;159059;130252;65602;15550;924;52;4
São Paulo;2012;3558;88050;147330;157816;135715;68087;16320;892;40;2
São Paulo;2013;3474;87905;141897;153537;138222;69671;16599;977;43;3
São Paulo;2014;3610;87662;143107;156448;142152;75714;17555;1050;80;8
São Paulo;2015;3197;84611;144734;157458;145399;80245;18817;1089;68;5
São Paulo;2016;2695;76744;137560;148025;137964;80150;18691;1083;48;6
São Paulo;2017;2432;71721;138097;149050;142650;87767;20380;1142;48;9
São Paulo;2018;2292;65691;135113;145585;143000;92528;22133;1284;62;12
São Paulo;2019;1961;58918;131034;139230;137799;90941;23282;1357;87;10
Sergipe;2011;447;7314;9552;8689;6283;3135;900;63;2;1
Sergipe;2012;429;7293;9217;8420;6287;3226;874;65;4;0
Sergipe;2013;465;7448;8828;8602;6466;3211;849;69;5;0
Sergipe;2014;458;7357;8868;8518;6650;3265;866;58;0;0
Sergipe;2015;434;7459;9002;8425;6520;3418;895;50;4;0
Sergipe;2016;390;6593;8563;7360;6021;3297;872;60;1;1
Sergipe;2017;350;6586;8897;7832;6660;3729;953;52;2;0
Sergipe;2018;359;6213;8951;7956;6831;4042;1035;63;3;2
Sergipe;2019;326;5502;8329;7690;6630;4102;1069;71;5;0
Tocantins;2011;344;5735;7533;5972;3412;1325;295;27;3;0
Tocantins;2012;353;5452;7031;5812;3545;1381;298;20;5;0
Tocantins;2013;310;5428;6691;5740;3671;1482;341;25;0;0
Tocantins;2014;354;5506;7019;5624;3944;1670;319;20;2;0
Tocantins;2015;318;5379;6872;5798;4019;1839;359;23;2;0
Tocantins;2016;301;4868;6514;5591;3934;1743;396;20;2;0
Tocantins;2017;277;4842;6688;5774;4312;1980;439;26;0;0
Tocantins;2018;291;4627;6893;5843;4433;2306;525;23;1;0
Tocantins;2019;236;4290;6552;5737;4407;2258;527;25;1;1
Brasil;2011;27786;533121;779295;727955;527484;250914;62088;4173;279;40
Brasil;2012;28236;531918;757009;713138;547784;259338;63898;4142;270;29
Brasil;2013;27989;532010;738945;703873;563013;268541;65197;4137;258;50
Brasil;2014;28245;534381;745031;722197;584988;290910;68878;4234;318;60
Brasil;2015;26701;520881;751693;728427;601669;311046;72393;4489;299;49
Brasil;2016;24135;477255;721314;680488;570101;307411;72438;4321;258;47
Brasil;2017;22146;458784;730129;696874;593775;338107;78732;4669;263;37
Brasil;2018;21172;434966;723369;696575;611729;365823;85980;4920;323;50
Brasil;2019;19330;399932;697496;674444;597134;364114;90970;5310;347;45
